C,H,N,O,S,P,,mass,,PreHW1.csv,PreHW2.csv,PreHW3.csv,Initial,AvgInitial,,PosFHW7.csv,PosFHW8.csv,PosFHW9.csv,Post,AvgPost,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
26,40,0,9,0,0,,495.259955,,3428560,4781030,2353179,Yes,3520923,,1714034,1955281,1734974,Yes,1801429.667,,1.538461538,0.346153846,,495.25995,7,0.269230769,0.175,0.777777778,O,,,0.11627907,,----,----,----,AlipatNoN,----,----,,495.37448,495.00000,0.37448
26,40,0,10,0,0,,511.2548696,,3259784,4059024,2038101,Yes,3118969.667,,2565363,2989382,1742188,Yes,2432311,,1.538461538,0.384615385,,511.25487,7,0.269230769,0.175,0.7,O,,,0.095238095,,----,----,----,AlipatNoN,----,----,,511.37309,511.00000,0.37309
26,40,0,11,0,0,,527.2497842,,2334322,3083877,1522125,Yes,2313441.333,,2583687,2500358,1975987,Yes,2353344,,1.538461538,0.423076923,,527.24978,7,0.269230769,0.175,0.636363636,O,,,0.073170732,,----,----,----,AlipatNoN,----,----,,527.37170,527.00000,0.37170
27,42,0,10,0,0,,525.2705196,,2311952,3295776,1556975,Yes,2388234.333,,2035798,2403054,1739484,Yes,2059445.333,,1.555555556,0.37037037,,525.27052,7,0.259259259,0.166666667,0.7,O,,,0.090909091,,----,----,----,AlipatNoN,----,----,,525.39198,525.00000,0.39198
28,42,0,10,0,0,,537.2705196,,3666590,4736863,2038387,Yes,3480613.333,,2202487,2249490,1919191,Yes,2123722.667,,1.5,0.357142857,,537.27052,8,0.285714286,0.19047619,0.8,O,,,0.130434783,,----,----,----,AlipatNoN,----,----,,537.39476,537.00000,0.39476
28,42,0,11,0,0,,553.2654342,,2528066,3657597,1522333,Yes,2569332,,2707151,2551330,1893253,Yes,2383911.333,,1.5,0.392857143,,553.26543,8,0.285714286,0.19047619,0.727272727,O,,,0.111111111,,----,----,----,AlipatNoN,----,----,,553.39337,553.00000,0.39337
12,20,0,10,0,0,,323.0983696,,3027414,2006647,1876155,Yes,2303405.333,,5476479,5615445,5797224,Yes,5629716,,1.666666667,0.833333333,,323.09837,3,0.25,0.15,0.3,O,,,-0.285714286,,----,----,----,----,SatFACarb,----,,323.17308,323.00000,0.17308
12,20,0,12,0,0,,355.0881988,,1800646,1716642,1631134,Yes,1716140.667,,22827021,29897235,27225711,Yes,26649989,,1.666666667,1,,355.08820,3,0.25,0.15,0.25,O,,,-0.5,,----,----,----,----,SatFACarb,----,,355.17031,355.00000,0.17031
12,22,0,11,0,0,,341.1089342,,1766991,2130169,1471639,Yes,1789599.667,,5550699,7956131,7613205,Yes,7040011.667,,1.833333333,0.916666667,,341.10893,2,0.166666667,0.090909091,0.181818182,O,,,-0.538461538,,----,----,----,----,SatFACarb,----,,341.18781,341.00000,0.18781
13,22,0,11,0,0,,353.1089342,,1777132,1996490,1720379,Yes,1831333.667,,8474108,9471929,8164358,Yes,8703465,,1.692307692,0.846153846,,353.10893,3,0.230769231,0.136363636,0.272727273,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,353.19059,353.00000,0.19059
13,24,0,12,1,0,,403.0915695,,2293049,2033445,1606361,Yes,1977618.333,,4046513,4674419,4580704,Yes,4433878.667,,1.846153846,0.923076923,,403.09157,2,0.153846154,0.083333333,0.166666667,O,,,-0.833333333,,----,----,----,----,SatFACarb,----,,403.18478,403.00000,0.18478
14,22,0,9,0,0,,333.119105,,4381375,3077641,2745370,Yes,3401462,,3108804,3274046,2515524,Yes,2966124.667,,1.571428571,0.642857143,,333.11910,4,0.285714286,0.181818182,0.444444444,O,,,-0.052631579,,----,----,----,----,SatFACarb,----,,333.19613,333.00000,0.19613
14,22,0,11,0,0,,365.1089342,,3392723,2480779,2479212,Yes,2784238,,9259744,9438813,7746370,Yes,8814975.667,,1.571428571,0.785714286,,365.10893,4,0.285714286,0.181818182,0.363636364,O,,,-0.176470588,,----,----,----,----,SatFACarb,----,,365.19336,365.00000,0.19336
14,22,0,12,0,0,,381.1038488,,4607082,5392853,3792073,Yes,4597336,,26971148,26636631,21438290,Yes,25015356.33,,1.571428571,0.857142857,,381.10385,4,0.285714286,0.181818182,0.333333333,O,,,-0.25,,----,----,----,----,SatFACarb,----,,381.19197,381.00000,0.19197
14,23,1,10,0,0,,364.1249186,,1774163,1644047,1511714,Yes,1643308,,3301324,3244837,2734586,Yes,3093582.333,,1.642857143,0.714285714,,364.12492,4,0.285714286,0.173913043,0.4,O,,,-0.1875,,----,----,----,----,SatFACarb,----,,364.20912,364.00000,0.20912
14,24,0,11,0,0,,367.1245842,,2894311,2415507,2176785,Yes,2495534.333,,9155863,11079898,8920547,Yes,9718769.333,,1.714285714,0.785714286,,367.12458,3,0.214285714,0.125,0.272727273,O,,,-0.294117647,,----,----,----,----,SatFACarb,----,,367.20948,367.00000,0.20948
14,24,0,12,0,0,,383.1194988,,4572960,3479687,2898720,Yes,3650455.667,,18718228,22274946,20615575,Yes,20536249.67,,1.714285714,0.857142857,,383.11950,3,0.214285714,0.125,0.25,O,,,-0.375,,----,----,----,----,SatFACarb,----,,383.20809,383.00000,0.20809
14,26,0,12,1,0,,417.1072195,,3731297,3443891,2330625,Yes,3168604.333,,2630411,2404528,2953900,Yes,2662946.333,,1.857142857,0.857142857,,417.10722,2,0.142857143,0.076923077,0.166666667,O,,,-0.714285714,,----,----,----,----,SatFACarb,----,,417.20367,417.00000,0.20367
14,26,0,13,1,0,,433.1021341,,2274467,2043956,1559415,Yes,1959279.333,,3184097,2890884,2560884,Yes,2878621.667,,1.857142857,0.928571429,,433.10213,2,0.142857143,0.076923077,0.153846154,O,,,-0.846153846,,----,----,----,----,SatFACarb,----,,433.20228,433.00000,0.20228
15,24,0,9,0,0,,347.134755,,2259644,1929872,1478270,Yes,1889262,,4361214,5140715,4619563,Yes,4707164,,1.6,0.6,,347.13475,4,0.266666667,0.166666667,0.444444444,O,,,-0.047619048,,----,----,----,----,SatFACarb,----,,347.21502,347.00000,0.21502
15,24,0,11,0,0,,379.1245842,,2709419,2466588,1742443,Yes,2306150,,7969282,7741221,5981442,Yes,7230648.333,,1.6,0.733333333,,379.12458,4,0.266666667,0.166666667,0.363636364,O,,,-0.157894737,,----,----,----,----,SatFACarb,----,,379.21225,379.00000,0.21225
15,24,0,12,0,0,,395.1194988,,34484472,29274752,22067934,Yes,28609052.67,,16484606,16543363,16010452,Yes,16346140.33,,1.6,0.8,,395.11950,4,0.266666667,0.166666667,0.333333333,O,,,-0.222222222,,----,----,----,----,SatFACarb,----,,395.21086,395.00000,0.21086
15,24,0,13,0,0,,411.1144134,,6025874,6098226,4895234,Yes,5673111.333,,24945373,26289682,22242059,Yes,24492371.33,,1.6,0.866666667,,411.11441,4,0.266666667,0.166666667,0.307692308,O,,,-0.294117647,,----,----,----,----,SatFACarb,----,,411.20948,411.00000,0.20948
15,24,0,14,0,0,,427.109328,,4022861,3069181,2938811,Yes,3343617.667,,28149566,31786449,26386405,Yes,28774140,,1.6,0.933333333,,427.10933,4,0.266666667,0.166666667,0.285714286,O,,,-0.375,,----,----,----,----,SatFACarb,----,,427.20809,427.00000,0.20809
15,26,0,10,0,0,,365.1453196,,2415841,1793433,1584504,Yes,1931259.333,,4653803,4663912,4134734,Yes,4484149.667,,1.733333333,0.666666667,,365.14532,3,0.2,0.115384615,0.3,O,,,-0.2,,----,----,----,----,SatFACarb,----,,365.22975,365.00000,0.22975
15,26,0,11,0,0,,381.1402342,,2862710,2313698,2322644,Yes,2499684,,5475349,6048097,5576540,Yes,5699995.333,,1.733333333,0.733333333,,381.14023,3,0.2,0.115384615,0.272727273,O,,,-0.263157895,,----,----,----,----,SatFACarb,----,,381.22837,381.00000,0.22837
15,26,0,12,0,0,,397.1351488,,3609807,3462761,2561120,Yes,3211229.333,,8419986,10127352,9254460,Yes,9267266,,1.733333333,0.8,,397.13515,3,0.2,0.115384615,0.25,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,397.22698,397.00000,0.22698
15,26,0,13,0,0,,413.1300634,,9257725,6500821,7449125,Yes,7735890.333,,9221038,10866276,10836749,Yes,10308021,,1.733333333,0.866666667,,413.13006,3,0.2,0.115384615,0.230769231,O,,,-0.411764706,,----,----,----,----,SatFACarb,----,,413.22559,413.00000,0.22559
15,26,0,14,0,0,,429.124978,,8581583,4822730,4743942,Yes,6049418.333,,16902017,21472621,24518430,Yes,20964356,,1.733333333,0.933333333,,429.12498,3,0.2,0.115384615,0.214285714,O,,,-0.5,,----,----,----,----,SatFACarb,----,,429.22421,429.00000,0.22421
15,27,1,10,0,0,,380.1562186,,4394780,2194570,2218921,Yes,2936090.333,,1612563,1865036,2290233,Yes,1922610.667,,1.8,0.666666667,,380.15622,3,0.2,0.111111111,0.3,O,,,-0.277777778,,----,----,----,----,SatFACarb,----,,380.24412,380.00000,0.24412
15,27,1,12,1,0,,444.1181185,,6532261,8338378,5059739,Yes,6643459.333,,3505198,3369335,4419751,Yes,3764761.333,,1.8,0.8,,444.11812,3,0.2,0.111111111,0.25,O,,,-0.642857143,,----,----,----,----,SatFACarb,----,,444.22081,444.00000,0.22081
16,24,0,10,0,0,,375.1296696,,4161517,3804528,3046260,Yes,3670768.333,,11003338,12079755,9818149,Yes,10967080.67,,1.5,0.625,,375.12967,5,0.3125,0.208333333,0.5,O,,,0,,----,----,----,----,SatFACarb,----,,375.21641,375.00000,0.21641
16,24,0,12,0,0,,407.1194988,,3156291,2552704,2023751,Yes,2577582,,9457915,9979149,7912080,Yes,9116381.333,,1.5,0.75,,407.11950,5,0.3125,0.208333333,0.416666667,O,,,-0.1,,----,----,----,----,SatFACarb,----,,407.21364,407.00000,0.21364
16,24,0,13,0,0,,423.1144134,,4815625,3916584,2864363,Yes,3865524,,22541966,16979558,12073282,Yes,17198268.67,,1.5,0.8125,,423.11441,5,0.3125,0.208333333,0.384615385,O,,,-0.157894737,,----,----,----,----,SatFACarb,----,,423.21225,423.00000,0.21225
16,26,0,10,0,0,,377.1453196,,3416283,3554388,2554364,Yes,3175011.667,,7903215,7890148,8174241,Yes,7989201.333,,1.625,0.625,,377.14532,4,0.25,0.153846154,0.4,O,,,-0.090909091,,----,----,----,----,SatFACarb,----,,377.23253,377.00000,0.23253
16,26,0,11,0,0,,393.1402342,,2946818,3440764,2102589,Yes,2830057,,7515996,7537910,6235980,Yes,7096628.667,,1.625,0.6875,,393.14023,4,0.25,0.153846154,0.363636364,O,,,-0.142857143,,----,----,----,----,SatFACarb,----,,393.23114,393.00000,0.23114
16,26,0,12,0,0,,409.1351488,,5126658,4558958,3298746,Yes,4328120.667,,8767994,8781217,8102626,Yes,8550612.333,,1.625,0.75,,409.13515,4,0.25,0.153846154,0.333333333,O,,,-0.2,,----,----,----,----,SatFACarb,----,,409.22976,409.00000,0.22976
16,26,0,13,0,0,,425.1300634,,4440758,5115677,3255388,Yes,4270607.667,,13612782,14382628,10692763,Yes,12896057.67,,1.625,0.8125,,425.13006,4,0.25,0.153846154,0.307692308,O,,,-0.263157895,,----,----,----,----,SatFACarb,----,,425.22837,425.00000,0.22837
16,26,0,14,0,0,,441.124978,,3228104,3935363,2300913,Yes,3154793.333,,18827310,21185106,17533418,Yes,19181944.67,,1.625,0.875,,441.12498,4,0.25,0.153846154,0.285714286,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,441.22698,441.00000,0.22698
16,26,2,10,0,0,,405.1514676,,21723228,13167215,13222059,Yes,16037500.67,,9981930,8754264,10543635,Yes,9759943,,1.625,0.625,,405.15147,5,0.3125,0.192307692,0.5,O,,,-0.111111111,,----,----,----,----,SatFACarb,----,,405.24515,405.00000,0.24515
16,28,0,10,0,0,,379.1609696,,4897208,4141865,3438710,Yes,4159261,,5149196,5014320,6049037,Yes,5404184.333,,1.75,0.625,,379.16097,3,0.1875,0.107142857,0.3,O,,,-0.181818182,,----,----,----,----,SatFACarb,----,,379.24864,379.00000,0.24864
16,28,0,13,0,0,,427.1457134,,3372107,2774268,2036152,Yes,2727509,,5571391,6608335,6045666,Yes,6075130.667,,1.75,0.8125,,427.14571,3,0.1875,0.107142857,0.230769231,O,,,-0.368421053,,----,----,----,----,SatFACarb,----,,427.24448,427.00000,0.24448
17,26,0,11,0,0,,405.1402342,,2065243,2025837,1731498,Yes,1940859.333,,7931880,7746647,6162962,Yes,7280496.333,,1.529411765,0.647058824,,405.14023,5,0.294117647,0.192307692,0.454545455,O,,,-0.043478261,,----,----,----,----,SatFACarb,----,,405.23392,405.00000,0.23392
17,26,0,12,0,0,,421.1351488,,2462019,3057948,1788257,Yes,2436074.667,,7151136,7313045,5404114,Yes,6622765,,1.529411765,0.705882353,,421.13515,5,0.294117647,0.192307692,0.416666667,O,,,-0.090909091,,----,----,----,----,SatFACarb,----,,421.23253,421.00000,0.23253
17,26,0,13,0,0,,437.1300634,,2531651,3084139,1915835,Yes,2510541.667,,9635865,9780083,8086445,Yes,9167464.333,,1.529411765,0.764705882,,437.13006,5,0.294117647,0.192307692,0.384615385,O,,,-0.142857143,,----,----,----,----,SatFACarb,----,,437.23114,437.00000,0.23114
17,26,0,14,0,0,,453.124978,,6397300,6656438,4222200,Yes,5758646,,22099967,22728481,16835984,Yes,20554810.67,,1.529411765,0.823529412,,453.12498,5,0.294117647,0.192307692,0.357142857,O,,,-0.2,,----,----,----,----,SatFACarb,----,,453.22976,453.00000,0.22976
17,26,0,15,0,0,,469.1198926,,2341552,3196969,2011672,Yes,2516731,,27363306,27827611,19629336,Yes,24940084.33,,1.529411765,0.882352941,,469.11989,5,0.294117647,0.192307692,0.333333333,O,,,-0.263157895,,----,----,----,----,SatFACarb,----,,469.22837,469.00000,0.22837
17,28,0,12,0,0,,423.1507988,,2794248,2193704,2200808,Yes,2396253.333,,5351056,5783141,4564287,Yes,5232828,,1.647058824,0.705882353,,423.15080,4,0.235294118,0.142857143,0.333333333,O,,,-0.181818182,,----,----,----,----,SatFACarb,----,,423.24865,423.00000,0.24865
17,28,0,13,0,0,,439.1457134,,6170246,5662969,4085461,Yes,5306225.333,,9709607,10310371,8307400,Yes,9442459.333,,1.647058824,0.764705882,,439.14571,4,0.235294118,0.142857143,0.307692308,O,,,-0.238095238,,----,----,----,----,SatFACarb,----,,439.24726,439.00000,0.24726
17,28,0,14,0,0,,455.140628,,17023193,16771410,11396173,Yes,15063592,,18896882,20201142,17921304,Yes,19006442.67,,1.647058824,0.823529412,,455.14063,4,0.235294118,0.142857143,0.285714286,O,,,-0.3,,----,----,----,----,SatFACarb,----,,455.24587,455.00000,0.24587
17,28,0,15,0,0,,471.1355426,,8904360,7743545,5531166,Yes,7393023.667,,33015799,33979827,29848970,Yes,32281532,,1.647058824,0.882352941,,471.13554,4,0.235294118,0.142857143,0.266666667,O,,,-0.368421053,,----,----,----,----,SatFACarb,----,,471.24449,471.00000,0.24449
17,30,0,13,0,0,,441.1613634,,4596164,4786305,3364333,Yes,4248934,,4718638,4903503,4526566,Yes,4716235.667,,1.764705882,0.764705882,,441.16136,3,0.176470588,0.1,0.230769231,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,441.26338,441.00000,0.26338
17,30,0,14,0,0,,457.156278,,3398735,3732729,2867126,Yes,3332863.333,,6166502,7603801,7380155,Yes,7050152.667,,1.764705882,0.823529412,,457.15628,3,0.176470588,0.1,0.214285714,O,,,-0.4,,----,----,----,----,SatFACarb,----,,457.26199,457.00000,0.26199
18,28,0,11,0,0,,419.1558842,,2006369,2403062,1658814,Yes,2022748.333,,5954977,6919854,5601866,Yes,6158899,,1.555555556,0.611111111,,419.15588,5,0.277777778,0.178571429,0.454545455,O,,,-0.04,,----,----,----,----,SatFACarb,----,,419.25281,419.00000,0.25281
18,28,0,14,0,0,,467.140628,,4963015,5254182,3086886,Yes,4434694.333,,15124448,15035793,11056321,Yes,13738854,,1.555555556,0.777777778,,467.14063,5,0.277777778,0.178571429,0.357142857,O,,,-0.181818182,,----,----,----,----,SatFACarb,----,,467.24865,467.00000,0.24865
18,28,0,15,0,0,,483.1355426,,5605221,6611330,2836347,Yes,5017632.667,,26994824,26042173,20023733,Yes,24353576.67,,1.555555556,0.833333333,,483.13554,5,0.277777778,0.178571429,0.333333333,O,,,-0.238095238,,----,----,----,----,SatFACarb,----,,483.24726,483.00000,0.24726
18,28,0,16,0,0,,499.1304572,,5208371,6472904,3174144,Yes,4951806.333,,31869385,31679158,24076540,Yes,29208361,,1.555555556,0.888888889,,499.13046,5,0.277777778,0.178571429,0.3125,O,,,-0.3,,----,----,----,----,SatFACarb,----,,499.24587,499.00000,0.24587
18,30,0,12,0,0,,437.1664488,,2185535,2662249,1839543,Yes,2229109,,4344857,4154225,3303337,Yes,3934139.667,,1.666666667,0.666666667,,437.16645,4,0.222222222,0.133333333,0.333333333,O,,,-0.166666667,,----,----,----,----,SatFACarb,----,,437.26754,437.00000,0.26754
18,30,0,13,0,0,,453.1613634,,3716465,3354548,2046197,Yes,3039070,,6492158,5933855,5248398,Yes,5891470.333,,1.666666667,0.722222222,,453.16136,4,0.222222222,0.133333333,0.307692308,O,,,-0.217391304,,----,----,----,----,SatFACarb,----,,453.26615,453.00000,0.26615
18,30,0,14,0,0,,469.156278,,4136624,3414057,2617880,Yes,3389520.333,,12593130,14294427,10845466,Yes,12577674.33,,1.666666667,0.777777778,,469.15628,4,0.222222222,0.133333333,0.285714286,O,,,-0.272727273,,----,----,----,----,SatFACarb,----,,469.26476,469.00000,0.26476
18,30,0,15,0,0,,485.1511926,,16080798,14059993,8694749,Yes,12945180,,21420202,21766047,19581590,Yes,20922613,,1.666666667,0.833333333,,485.15119,4,0.222222222,0.133333333,0.266666667,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,485.26338,485.00000,0.26338
18,30,0,16,0,0,,501.1461072,,6580572,6524224,3682164,Yes,5595653.333,,29534713,30966572,25960922,Yes,28820735.67,,1.666666667,0.888888889,,501.14611,4,0.222222222,0.133333333,0.25,O,,,-0.4,,----,----,----,----,SatFACarb,----,,501.26199,501.00000,0.26199
18,30,0,17,0,0,,517.1410218,,4365551,4029637,2253806,Yes,3549664.667,,33098633,37643825,32835228,Yes,34525895.33,,1.666666667,0.944444444,,517.14102,4,0.222222222,0.133333333,0.235294118,O,,,-0.473684211,,----,----,----,----,SatFACarb,----,,517.26060,517.00000,0.26060
18,32,0,11,0,0,,423.1871842,,3926791,2366760,1674982,Yes,2656177.667,,2712722,3014244,3198780,Yes,2975248.667,,1.777777778,0.611111111,,423.18718,3,0.166666667,0.09375,0.272727273,O,,,-0.2,,----,----,----,----,SatFACarb,----,,423.28504,423.00000,0.28504
18,32,0,13,0,0,,455.1770134,,2955479,3511632,2183242,Yes,2883451,,2751985,3410612,2941206,Yes,3034601,,1.777777778,0.722222222,,455.17701,3,0.166666667,0.09375,0.230769231,O,,,-0.304347826,,----,----,----,----,SatFACarb,----,,455.28227,455.00000,0.28227
18,32,0,14,0,0,,471.171928,,3211944,3169337,1957918,Yes,2779733,,6434808,8852916,7574924,Yes,7620882.667,,1.777777778,0.777777778,,471.17193,3,0.166666667,0.09375,0.214285714,O,,,-0.363636364,,----,----,----,----,SatFACarb,----,,471.28088,471.00000,0.28088
18,32,0,16,0,0,,503.1617572,,2612605,2805176,2012131,Yes,2476637.333,,6853161,8887200,8370862,Yes,8037074.333,,1.777777778,0.888888889,,503.16176,3,0.166666667,0.09375,0.1875,O,,,-0.5,,----,----,----,----,SatFACarb,----,,503.27811,503.00000,0.27811
19,30,0,15,0,0,,497.1511926,,2581763,3081300,2021004,Yes,2561355.667,,10967452,10879553,8478747,Yes,10108584,,1.578947368,0.789473684,,497.15119,5,0.263157895,0.166666667,0.333333333,O,,,-0.217391304,,----,----,----,----,SatFACarb,----,,497.26615,497.00000,0.26615
19,30,0,16,0,0,,513.1461072,,7915880,9637880,5443987,Yes,7665915.667,,19188515,17986970,14869988,Yes,17348491,,1.578947368,0.842105263,,513.14611,5,0.263157895,0.166666667,0.3125,O,,,-0.272727273,,----,----,----,----,SatFACarb,----,,513.26476,513.00000,0.26476
19,31,3,12,0,0,,492.1834958,,3034230,3964730,2258276,Yes,3085745.333,,2662704,2344221,2344913,Yes,2450612.667,,1.631578947,0.631578947,,492.18350,6,0.315789474,0.193548387,0.5,O,,,-0.15,,----,----,----,----,SatFACarb,----,,492.29731,492.00000,0.29731
19,31,3,13,0,0,,508.1784104,,3373469,4120289,2131162,Yes,3208306.667,,2229413,2152624,1744514,Yes,2042183.667,,1.631578947,0.684210526,,508.17841,6,0.315789474,0.193548387,0.461538462,O,,,-0.210526316,,----,----,----,----,SatFACarb,----,,508.29592,508.00000,0.29592
19,32,0,14,0,0,,483.171928,,2952038,2896259,1561981,Yes,2470092.667,,7114889,7870271,5598649,Yes,6861269.667,,1.684210526,0.736842105,,483.17193,4,0.210526316,0.125,0.285714286,O,,,-0.25,,----,----,----,----,SatFACarb,----,,483.28365,483.00000,0.28365
19,32,0,15,0,0,,499.1668426,,5347635,5204170,3316482,Yes,4622762.333,,11012554,10728120,8317184,Yes,10019286,,1.684210526,0.789473684,,499.16684,4,0.210526316,0.125,0.266666667,O,,,-0.304347826,,----,----,----,----,SatFACarb,----,,499.28227,499.00000,0.28227
19,32,0,16,0,0,,515.1617572,,4519220,3950690,2537417,Yes,3669109,,12819287,12502507,11025997,Yes,12115930.33,,1.684210526,0.842105263,,515.16176,4,0.210526316,0.125,0.25,O,,,-0.363636364,,----,----,----,----,SatFACarb,----,,515.28088,515.00000,0.28088
19,34,0,14,0,0,,485.187578,,1656735,1748955,1649119,Yes,1684936.333,,4858026,5060512,4596378,Yes,4838305.333,,1.789473684,0.736842105,,485.18758,3,0.157894737,0.088235294,0.214285714,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,485.29977,485.00000,0.29977
20,30,0,15,0,0,,509.1511926,,7250330,8367897,4319492,Yes,6645906.333,,5499582,5328097,3437777,Yes,4755152,,1.5,0.75,,509.15119,6,0.3,0.2,0.4,O,,,-0.12,,----,----,----,----,SatFACarb,----,,509.26893,509.00000,0.26893
20,30,0,16,0,0,,525.1461072,,2573081,3859996,1906161,Yes,2779746,,11885651,9885420,7319262,Yes,9696777.667,,1.5,0.8,,525.14611,6,0.3,0.2,0.375,O,,,-0.166666667,,----,----,----,----,SatFACarb,----,,525.26754,525.00000,0.26754
20,30,0,17,0,0,,541.1410218,,2112233,3230610,1553836,Yes,2298893,,13712848,11896559,8938430,Yes,11515945.67,,1.5,0.85,,541.14102,6,0.3,0.2,0.352941176,O,,,-0.217391304,,----,----,----,----,SatFACarb,----,,541.26615,541.00000,0.26615
20,32,0,14,0,0,,495.171928,,11968717,12549089,7364118,Yes,10627308,,4391280,4187596,3810100,Yes,4129658.667,,1.6,0.7,,495.17193,5,0.25,0.15625,0.357142857,O,,,-0.153846154,,----,----,----,----,SatFACarb,----,,495.28643,495.00000,0.28643
20,32,0,16,0,0,,527.1617572,,22269561,26239586,13584846,Yes,20697997.67,,14515333,12384005,10206902,Yes,12368746.67,,1.6,0.8,,527.16176,5,0.25,0.15625,0.3125,O,,,-0.25,,----,----,----,----,SatFACarb,----,,527.28366,527.00000,0.28366
20,32,0,17,0,0,,543.1566718,,5347326,7236513,3576633,Yes,5386824,,19729917,17700566,14009116,Yes,17146533,,1.6,0.85,,543.15667,5,0.25,0.15625,0.294117647,O,,,-0.304347826,,----,----,----,----,SatFACarb,----,,543.28227,543.00000,0.28227
20,32,0,18,0,0,,559.1515864,,4383894,5554955,2226921,Yes,4055256.667,,22187837,20710817,17096011,Yes,19998221.67,,1.6,0.9,,559.15159,5,0.25,0.15625,0.277777778,O,,,-0.363636364,,----,----,----,----,SatFACarb,----,,559.28088,559.00000,0.28088
20,34,0,15,0,0,,513.1824926,,2210663,3364858,1614740,Yes,2396753.667,,6226724,6407579,5268966,Yes,5967756.333,,1.7,0.75,,513.18249,4,0.2,0.117647059,0.266666667,O,,,-0.28,,----,----,----,----,SatFACarb,----,,513.30116,513.00000,0.30116
20,34,0,17,0,0,,545.1723218,,9531150,9628586,6346431,Yes,8502055.667,,10993193,10806968,9286258,Yes,10362139.67,,1.7,0.85,,545.17232,4,0.2,0.117647059,0.235294118,O,,,-0.391304348,,----,----,----,----,SatFACarb,----,,545.29838,545.00000,0.29838
