"MolForm","tension","site","Mass","HC","OC","Class","drought2","fm2","saturation2","unique"
"C29H38O15","50 kPa","DWP",625.2137888,1.31,0.52,"Lignin","lost","lost","lost",NA
"C29H38O15","50 kPa","DWP",638.2171202,1.31,0.52,"Lignin","lost","lost","lost",NA
"C29H38O16","50 kPa","CPCRW",641.2086834,1.31,0.55,"Lignin","new",NA,NA,"drought"
"C29H38O16","50 kPa","DWP",641.2086834,1.31,0.55,"Lignin","lost","lost","lost",NA
"C29H38O8","1.5 kPa","CPCRW",513.2494571,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","1.5 kPa","CPCRW",526.2527627,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","1.5 kPa","DWP",513.2494571,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","1.5 kPa","DWP",526.2527627,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","1.5 kPa","SR",513.2494571,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","1.5 kPa","SR",526.2527627,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","50 kPa","CPCRW",513.2494571,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","50 kPa","CPCRW",526.2527627,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","50 kPa","DWP",513.2494571,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","50 kPa","DWP",526.2527627,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","50 kPa","SR",513.2494571,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O8","50 kPa","SR",526.2527627,1.31,0.28,"Lignin",NA,NA,NA,NA
"C29H38O9","1.5 kPa","CPCRW",529.2443774,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","1.5 kPa","CPCRW",542.2477101,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","1.5 kPa","DWP",529.2443774,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","1.5 kPa","DWP",542.2477101,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","1.5 kPa","SR",529.2443774,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","1.5 kPa","SR",542.2477101,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","50 kPa","CPCRW",529.2443774,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","50 kPa","CPCRW",542.2477101,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","50 kPa","DWP",529.2443774,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","50 kPa","DWP",542.2477101,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","50 kPa","SR",529.2443774,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H38O9","50 kPa","SR",542.2477101,1.31,0.31,"Lignin",NA,NA,NA,NA
"C29H39N3O10","1.5 kPa","CPCRW",588.2562509,1.34,0.34,"Lignin",NA,NA,NA,NA
"C29H39N3O10","1.5 kPa","DWP",588.2562509,1.34,0.34,"Lignin","new","new",NA,NA
"C29H39N3O10","1.5 kPa","SR",588.2562509,1.34,0.34,"Lignin",NA,NA,"lost",NA
"C29H39N3O10","50 kPa","CPCRW",588.2562509,1.34,0.34,"Lignin","lost","lost",NA,NA
"C29H39N3O10","50 kPa","DWP",588.2562509,1.34,0.34,"Lignin","new","new","new",NA
"C29H39N3O10","50 kPa","SR",588.2562509,1.34,0.34,"Lignin","lost","lost",NA,NA
"C29H39N3O5","1.5 kPa","SR",508.2817498,1.34,0.17,"Lignin","lost","lost","lost",NA
"C29H39N3O6","1.5 kPa","SR",524.2766305,1.34,0.21,"Lignin","lost","lost","lost",NA
"C29H39N3O9","1.5 kPa","CPCRW",572.2613811,1.34,0.31,"Lignin",NA,NA,NA,NA
"C29H39N3O9","1.5 kPa","DWP",572.2613811,1.34,0.31,"Lignin",NA,NA,NA,NA
"C29H39N3O9","1.5 kPa","SR",572.2613811,1.34,0.31,"Lignin",NA,NA,NA,NA
"C29H39N3O9","50 kPa","CPCRW",572.2613811,1.34,0.31,"Lignin",NA,"lost",NA,NA
"C29H39N3O9","50 kPa","DWP",572.2613811,1.34,0.31,"Lignin","new","new","new",NA
"C29H39N3O9","50 kPa","SR",572.2613811,1.34,0.31,"Lignin",NA,"lost",NA,NA
"C29H40O10","1.5 kPa","CPCRW",547.2549363,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","1.5 kPa","CPCRW",560.2582063,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","1.5 kPa","DWP",547.2549363,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","1.5 kPa","DWP",560.2582063,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","1.5 kPa","SR",547.2549363,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","1.5 kPa","SR",560.2582063,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","50 kPa","CPCRW",547.2549363,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","50 kPa","CPCRW",560.2582063,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","50 kPa","DWP",547.2549363,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","50 kPa","DWP",560.2582063,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","50 kPa","SR",547.2549363,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O10","50 kPa","SR",560.2582063,1.38,0.34,"Lignin",NA,NA,NA,NA
"C29H40O11","1.5 kPa","CPCRW",563.2497815,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","1.5 kPa","CPCRW",576.2531526,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","1.5 kPa","DWP",563.2497815,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","1.5 kPa","DWP",576.2531526,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","1.5 kPa","SR",563.2497815,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","1.5 kPa","SR",576.2531526,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","50 kPa","CPCRW",563.2497815,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","50 kPa","CPCRW",576.2531526,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","50 kPa","DWP",563.2497815,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","50 kPa","DWP",576.2531526,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","50 kPa","SR",563.2497815,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O11","50 kPa","SR",576.2531526,1.38,0.38,"Lignin",NA,NA,NA,NA
"C29H40O12","1.5 kPa","CPCRW",579.244702,1.38,0.41,"Lignin",NA,NA,NA,NA
"C29H40O12","1.5 kPa","CPCRW",592.2480838,1.38,0.41,"Lignin",NA,NA,NA,NA
"C29H40O12","1.5 kPa","DWP",579.244702,1.38,0.41,"Lignin",NA,NA,NA,NA
"C29H40O12","1.5 kPa","DWP",592.2480838,1.38,0.41,"Lignin",NA,NA,NA,NA
"C29H40O12","1.5 kPa","SR",579.244702,1.38,0.41,"Lignin",NA,NA,"lost",NA
"C29H40O12","1.5 kPa","SR",592.2480838,1.38,0.41,"Lignin",NA,NA,"lost",NA
"C29H40O12","50 kPa","CPCRW",579.244702,1.38,0.41,"Lignin",NA,NA,NA,NA
"C29H40O12","50 kPa","CPCRW",592.2480838,1.38,0.41,"Lignin",NA,NA,NA,NA
"C29H40O12","50 kPa","DWP",579.244702,1.38,0.41,"Lignin",NA,NA,NA,NA
"C29H40O12","50 kPa","DWP",592.2480838,1.38,0.41,"Lignin",NA,NA,NA,NA
"C29H40O12","50 kPa","SR",579.244702,1.38,0.41,"Lignin",NA,NA,NA,NA
"C29H40O12","50 kPa","SR",592.2480838,1.38,0.41,"Lignin",NA,NA,NA,NA
"C29H40O13","1.5 kPa","CPCRW",595.2396544,1.38,0.45,"Lignin",NA,NA,NA,NA
"C29H40O13","1.5 kPa","CPCRW",608.2429946,1.38,0.45,"Lignin",NA,NA,NA,NA
"C29H40O13","1.5 kPa","DWP",595.2396544,1.38,0.45,"Lignin",NA,NA,NA,NA
"C29H40O13","1.5 kPa","DWP",608.2429946,1.38,0.45,"Lignin",NA,NA,NA,NA
"C29H40O13","1.5 kPa","SR",595.2396544,1.38,0.45,"Lignin",NA,"new",NA,"field moist"
"C29H40O13","1.5 kPa","SR",608.2429946,1.38,0.45,"Lignin",NA,"new",NA,"field moist"
"C29H40O13","50 kPa","CPCRW",595.2396544,1.38,0.45,"Lignin",NA,NA,NA,NA
"C29H40O13","50 kPa","CPCRW",608.2429946,1.38,0.45,"Lignin",NA,NA,NA,NA
"C29H40O13","50 kPa","DWP",595.2396544,1.38,0.45,"Lignin",NA,NA,NA,NA
"C29H40O13","50 kPa","DWP",608.2429946,1.38,0.45,"Lignin",NA,NA,NA,NA
"C29H40O13","50 kPa","SR",595.2396544,1.38,0.45,"Lignin","lost",NA,NA,NA
"C29H40O13","50 kPa","SR",608.2429946,1.38,0.45,"Lignin","lost",NA,NA,NA
"C29H40O14","1.5 kPa","CPCRW",611.2345275,1.38,0.48,"Lignin",NA,NA,"lost",NA
"C29H40O14","1.5 kPa","CPCRW",624.2378736,1.38,0.48,"Lignin",NA,NA,"lost",NA
"C29H40O14","1.5 kPa","DWP",611.2345275,1.38,0.48,"Lignin",NA,NA,"lost",NA
"C29H40O14","1.5 kPa","DWP",624.2378736,1.38,0.48,"Lignin",NA,NA,"lost",NA
"C29H40O14","50 kPa","CPCRW",611.2345275,1.38,0.48,"Lignin",NA,NA,NA,NA
"C29H40O14","50 kPa","CPCRW",624.2378736,1.38,0.48,"Lignin",NA,NA,NA,NA
"C29H40O14","50 kPa","DWP",611.2345275,1.38,0.48,"Lignin",NA,"lost",NA,NA
"C29H40O14","50 kPa","DWP",624.2378736,1.38,0.48,"Lignin",NA,"lost",NA,NA
"C29H40O15","1.5 kPa","DWP",627.2294153,1.38,0.52,"Lignin","lost","lost","lost",NA
"C29H40O15","1.5 kPa","DWP",640.2328074,1.38,0.52,"Lignin","lost","lost","lost",NA
"C29H40O15","50 kPa","CPCRW",627.2294153,1.38,0.52,"Lignin","new",NA,NA,"drought"
"C29H40O15","50 kPa","CPCRW",640.2328074,1.38,0.52,"Lignin","new",NA,NA,"drought"
"C29H40O15","50 kPa","DWP",627.2294153,1.38,0.52,"Lignin","lost","lost","lost",NA
"C29H40O15","50 kPa","DWP",640.2328074,1.38,0.52,"Lignin","lost","lost","lost",NA
"C29H40O16","50 kPa","CPCRW",643.224374,1.38,0.55,"Lignin","new",NA,NA,"drought"
"C29H40O5","1.5 kPa","CPCRW",467.2803212,1.38,0.17,"Lignin",NA,NA,"new","saturation"
"C29H40O5","50 kPa","SR",467.2803212,1.38,0.17,"Lignin",NA,NA,"new","saturation"
"C29H40O6","1.5 kPa","CPCRW",483.275162,1.38,0.21,"Lignin","lost",NA,NA,NA
"C29H40O6","1.5 kPa","DWP",483.275162,1.38,0.21,"Lignin","new","new",NA,NA
"C29H40O6","1.5 kPa","SR",483.275162,1.38,0.21,"Lignin",NA,"new",NA,"field moist"
"C29H40O6","50 kPa","CPCRW",483.275162,1.38,0.21,"Lignin",NA,"lost",NA,NA
"C29H40O6","50 kPa","DWP",483.275162,1.38,0.21,"Lignin","new",NA,NA,"drought"
"C29H40O6","50 kPa","SR",483.275162,1.38,0.21,"Lignin",NA,"new","new",NA
"C29H40O7","1.5 kPa","CPCRW",499.2701881,1.38,0.24,"Lignin",NA,NA,NA,NA
"C29H40O7","1.5 kPa","DWP",499.2701881,1.38,0.24,"Lignin","new","new","new",NA
"C29H40O7","1.5 kPa","SR",499.2701881,1.38,0.24,"Lignin",NA,"new",NA,"field moist"
"C29H40O7","50 kPa","CPCRW",499.2701881,1.38,0.24,"Lignin",NA,NA,NA,NA
"C29H40O7","50 kPa","DWP",499.2701881,1.38,0.24,"Lignin",NA,NA,NA,NA
"C29H40O7","50 kPa","SR",499.2701881,1.38,0.24,"Lignin",NA,"new","new",NA
"C29H40O8","1.5 kPa","CPCRW",515.2651218,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","1.5 kPa","CPCRW",528.268437,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","1.5 kPa","DWP",515.2651218,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","1.5 kPa","DWP",528.268437,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","1.5 kPa","SR",515.2651218,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","1.5 kPa","SR",528.268437,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","50 kPa","CPCRW",515.2651218,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","50 kPa","CPCRW",528.268437,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","50 kPa","DWP",515.2651218,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","50 kPa","DWP",528.268437,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","50 kPa","SR",515.2651218,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O8","50 kPa","SR",528.268437,1.38,0.28,"Lignin",NA,NA,NA,NA
"C29H40O9","1.5 kPa","CPCRW",531.2600143,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","1.5 kPa","CPCRW",544.2632945,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","1.5 kPa","DWP",531.2600143,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","1.5 kPa","DWP",544.2632945,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","1.5 kPa","SR",531.2600143,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","1.5 kPa","SR",544.2632945,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","50 kPa","CPCRW",531.2600143,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","50 kPa","CPCRW",544.2632945,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","50 kPa","DWP",531.2600143,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","50 kPa","DWP",544.2632945,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","50 kPa","SR",531.2600143,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H40O9","50 kPa","SR",544.2632945,1.38,0.31,"Lignin",NA,NA,NA,NA
"C29H42N2O4S2","1.5 kPa","DWP",545.2513615,1.45,0.14,"Lignin","lost","lost","lost",NA
"C29H42N2O4S2","50 kPa","DWP",545.2513615,1.45,0.14,"Lignin","lost","lost","lost",NA
"C29H42O10","1.5 kPa","CPCRW",549.2705242,1.45,0.34,"Lignin",NA,NA,NA,NA
